countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,naturalAWBHMWB,reservoir,surfaceWaterBodyTypeCode,subUnitIdentifier,subUnitIdentifierScheme,subUnitName,rbdIdentifier,rbdIdentifierScheme,rbdName,confidentialityStatus,lat,lon
PL,PL02S1301_1827,euMonitoringSiteCode,PL02S1301_1827,euMonitoringSiteCode,WILCZARNIA - MIEJSCOWOŚĆ POSMYK,PLRW6000171181529,euSurfaceWaterBodyCode,WILCZARNIA,riverWaterBody,Natural,Missing,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.60989,18.69435
PL,PL02S1301_3118,euMonitoringSiteCode,PL02S1301_3118,euMonitoringSiteCode,PANKÓWKA - UJŚCIE DO LISWARTY,PLRW600017181649,euSurfaceWaterBodyCode,PANKÓWKA,riverWaterBody,Natural,Missing,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.9449,18.6788
PL,PL02S1301_3194,euMonitoringSiteCode,PL02S1301_3194,euMonitoringSiteCode,KANAŁ LODOWY - M. RACZKOWICE,PLRW60001718149,euSurfaceWaterBodyCode,KANAŁ WARTY ZE STARĄ WIERCICĄ I KANAŁEM LODOWYM,riverWaterBody,Natural,Missing,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.87323,19.56101
PL,PL02S1301_3195,euMonitoringSiteCode,PL02S1301_3195,euMonitoringSiteCode,LISWARTA - M.BORONÓW,PLRW6000171816192,euSurfaceWaterBodyCode,LISWARTA DO MŁYNÓWKI KAMIŃSKIEJ,riverWaterBody,Natural,Missing,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.67302,18.90451
PL,PL02S1301_3355,euMonitoringSiteCode,PL02S1301_3355,euMonitoringSiteCode,STRADOMKA-MIEJSCOWOŚĆ  DĄBRÓWKA,PLRW6000161812399,euSurfaceWaterBodyCode,STRADOMKA DO WYPŁYWU ZE ZB. BLACHOWNIA,riverWaterBody,Natural,Missing,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.77669,18.9
PL,PL02S1302_0435,euMonitoringSiteCode,PL02S1302_0435,euMonitoringSiteCode,ZBIORNIK PŁAWNIOWICE - W REJONIE ZAPORY,PLRW6000011689,euSurfaceWaterBodyCode,TOSZECKI POTOK W OBRĘBIE ZB. PŁAWNIOWICE DO UJŚCIA,riverWaterBody,HMWB,Reservoir in former river,0,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.38845,18.45861
PL,PL02S1302_1831,euMonitoringSiteCode,PL02S1302_1831,euMonitoringSiteCode,ZBIORNIK PORAJ - W REJONIE ZAPORY,PLRW60000181159,euSurfaceWaterBodyCode,ZB. PORAJ,riverWaterBody,HMWB,Reservoir in former river,0,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.66345,19.21668
PL,PL02S1401_1215,euMonitoringSiteCode,PL02S1401_1215,euMonitoringSiteCode,ODRA - POWYŻEJ M. WROCŁAWIA,PLRW60002113337,euSurfaceWaterBodyCode,ODRA OD MAŁEJ PANWI DO GRANIC WROCŁAWIA,riverWaterBody,HMWB,Not a reservoir,21,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.07977,17.15854
PL,PL02S1401_1218,euMonitoringSiteCode,PL02S1401_1218,euMonitoringSiteCode,ODRA - POWYŻEJ PCC "ROKITA",PLRW600021137579,euSurfaceWaterBodyCode,ODRA OD GR. WROCŁAWIA DO WAŁÓW ŚLĄSKICH,riverWaterBody,HMWB,Not a reservoir,21,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.25965,16.73597
PL,PL02S1401_1220,euMonitoringSiteCode,PL02S1401_1220,euMonitoringSiteCode,ODRA - PONIŻEJ UJŚCIA BARYCZY,PLRW6000211511,euSurfaceWaterBodyCode,ODRA OD WAŁÓW ŚLĄSKICH DO KANAŁU WSCHODNIEGO,riverWaterBody,HMWB,Not a reservoir,21,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.68511,16.2087
PL,PL02S1401_1221,euMonitoringSiteCode,PL02S1401_1221,euMonitoringSiteCode,SMORTAWA - UJŚCIE DO ODRY,PLRW60001913329,euSurfaceWaterBodyCode,SMORTAWA OD PIJAWKI DO ODRY,riverWaterBody,Natural,Missing,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.99987,17.32998
PL,PL02S1401_1223,euMonitoringSiteCode,PL02S1401_1223,euMonitoringSiteCode,TRZCIANA - UJŚCIE DO ODRY,PLRW60001713392,euSurfaceWaterBodyCode,TRZCIANA,riverWaterBody,HMWB,Not a reservoir,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.19224,16.92411
PL,PL02S1401_1224,euMonitoringSiteCode,PL02S1401_1224,euMonitoringSiteCode,ŁUGOWINA - UJŚCIE DO ODRY,PLRW6000231338,euSurfaceWaterBodyCode,ŁUGOWINA,riverWaterBody,HMWB,Not a reservoir,23,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.15958,16.94297
PL,PL02S1401_1225,euMonitoringSiteCode,PL02S1401_1225,euMonitoringSiteCode,LUTYNIA - UJŚCIE DO ODRY,PLRW60001713758,euSurfaceWaterBodyCode,LUTYNIA,riverWaterBody,Natural,Missing,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.26187,16.75281
PL,PL02S1401_1227,euMonitoringSiteCode,PL02S1401_1227,euMonitoringSiteCode,NYSA KŁODZKA - PONIŻEJ MIĘDZYLESIA,PLRW60004121169,euSurfaceWaterBodyCode,NYSA KŁODZKA OD ŹRÓDEŁ DO RÓŻANKI,riverWaterBody,Natural,Missing,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,N,,
PL,PL02S1401_1228,euMonitoringSiteCode,PL02S1401_1228,euMonitoringSiteCode,NYSA KŁODZKA - POWYŻEJ UJŚCIA BIAŁEJ LĄDECKIEJ (KROSNOWICE),PLRW6000812159,euSurfaceWaterBodyCode,NYSA KŁODZKA OD RÓŻANKI DO BIAŁEJ LĄDECKIEJ,riverWaterBody,Natural,Missing,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.38736,16.6291
PL,PL02S1401_1229,euMonitoringSiteCode,PL02S1401_1229,euMonitoringSiteCode,NYSA KŁODZKA - PONIŻEJ KŁODZKA,PLRW6000812199,euSurfaceWaterBodyCode,NYSA KŁODZKA OD BIAŁEJ LĄDECKIEJ DO ŚCINAWKI,riverWaterBody,Natural,Missing,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.45829,16.6568
PL,PL02S1401_1230,euMonitoringSiteCode,PL02S1401_1230,euMonitoringSiteCode,NYSA KŁODZKA - PONIŻEJ UJŚCIA BUDZÓWKI,PLRW60001012333,euSurfaceWaterBodyCode,NYSA KŁODZKA OD ŚCINAWKI DO ODDZIELENIA SIĘ MŁYNÓWKI POMIANOWSKIEJ,riverWaterBody,Natural,Missing,10,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.50338,16.92801
PL,PL02S1401_1231,euMonitoringSiteCode,PL02S1401_1231,euMonitoringSiteCode,BYSTRZYCA - UJŚCIE DO NYSY KŁODZKIEJ,PLRW60004121499,euSurfaceWaterBodyCode,BYSTRZYCA,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.29552,16.65042
PL,PL02S1401_1232,euMonitoringSiteCode,PL02S1401_1232,euMonitoringSiteCode,BIAŁA LĄDECKA - M. ŻELAZNO,PLRW60008121699,euSurfaceWaterBodyCode,BIAŁA LĄDECKA OD MORAWKI DO NYSY KŁODZKIEJ,riverWaterBody,Natural,Missing,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.39035,16.64656
PL,PL02S1401_1233,euMonitoringSiteCode,PL02S1401_1233,euMonitoringSiteCode,BYSTRZYCA DUSZNICKA - UJŚCIE DO NYSY KŁODZKIEJ,PLRW6000512188,euSurfaceWaterBodyCode,BYSTRZYCA DUSZNICKA OD KAMIENNEGO POTOKU DO WIELISŁAWKI,riverWaterBody,HMWB,Not a reservoir,5,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.41637,16.64236
PL,PL02S1401_1234,euMonitoringSiteCode,PL02S1401_1234,euMonitoringSiteCode,KAMIENNY POTOK - UJŚCIE DO BYSTRZYCY DUSZNICKIEJ,PLRW6000512188,euSurfaceWaterBodyCode,BYSTRZYCA DUSZNICKA OD KAMIENNEGO POTOKU DO WIELISŁAWKI,riverWaterBody,HMWB,Not a reservoir,5,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.41435,16.44519
PL,PL02S1401_1235,euMonitoringSiteCode,PL02S1401_1235,euMonitoringSiteCode,JODŁÓWKA - UJŚCIE DO NYSY KŁODZKIEJ,PLRW60004121969,euSurfaceWaterBodyCode,JODŁÓWKA,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.43999,16.66227
PL,PL02S1401_1236,euMonitoringSiteCode,PL02S1401_1236,euMonitoringSiteCode,ŚCINAWKA - PONIŻEJ GOLIŃSKA (POWYŻEJ STAROSTINA),PLRW60004122199,euSurfaceWaterBodyCode,ŚCINAWKA OD ŹRÓDŁA DO POTOKU Z NOWEGO SIODŁA,riverWaterBody,Natural,Missing,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.6407,16.21399
PL,PL02S1401_1237,euMonitoringSiteCode,PL02S1401_1237,euMonitoringSiteCode,ŚCINAWKA - POWYŻEJ TŁUMACZOWA,PLRW6000412233,euSurfaceWaterBodyCode,ŚCINAWKA OD POTOKU Z NOWEGO SIODŁA DO BOŻANOWSKIEGO POTOKU,riverWaterBody,Natural,Missing,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.54999,16.41346
PL,PL02S1401_1238,euMonitoringSiteCode,PL02S1401_1238,euMonitoringSiteCode,ŚCINAWKA -  UJŚCIE DO NYSY KŁODZKIEJ (ŚCINAWICA),PLRW6000812299,euSurfaceWaterBodyCode,ŚCINAWKA OD BOŻANOWSKIEGO POTOKU DO NYSY KŁODZKIEJ,riverWaterBody,HMWB,Not a reservoir,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.46459,16.64167
PL,PL02S1401_1239,euMonitoringSiteCode,PL02S1401_1239,euMonitoringSiteCode,WŁODZICA - UJŚCIE DO ŚCINAWKI,PLRW60004122499,euSurfaceWaterBodyCode,WŁODZICA,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.54634,16.46414
PL,PL02S1401_1240,euMonitoringSiteCode,PL02S1401_1240,euMonitoringSiteCode,BOŻKOWSKI POTOK - UJŚCIE DO ŚCINAWKI,PLRW6000412276,euSurfaceWaterBodyCode,BOŻKOWSKI POTOK,riverWaterBody,Natural,Missing,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.48603,16.58015
PL,PL02S1401_1241,euMonitoringSiteCode,PL02S1401_1241,euMonitoringSiteCode,BUDZÓWKA - UJŚCIE DO NYSY KŁODZKIEJ,PLRW6000812329,euSurfaceWaterBodyCode,BUDZÓWKA OD JADKOWEJ DO NYSY KŁODZKIEJ,riverWaterBody,HMWB,Not a reservoir,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.51755,16.8855
PL,PL02S1401_1242,euMonitoringSiteCode,PL02S1401_1242,euMonitoringSiteCode,TRUJĄCA - MOST NA DRODZE BŁOTNICA–TOPOLA,PLRW60004123529,euSurfaceWaterBodyCode,TRUJĄCA,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.48223,16.93269
PL,PL02S1401_1243,euMonitoringSiteCode,PL02S1401_1243,euMonitoringSiteCode,OŁAWA - MOST DROGOWY NOWOLESIE–KAZANÓW,PLRW6000613341929,euSurfaceWaterBodyCode,OŁAWA OD ŹRÓDŁA DO PODGRÓDKI,riverWaterBody,HMWB,Not a reservoir,6,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.70795,17.03386
PL,PL02S1401_1246,euMonitoringSiteCode,PL02S1401_1246,euMonitoringSiteCode,OŁAWA - UJŚCIE DO ODRY (PON. JAZU MAŁGORZATA),PLRW600019133499,euSurfaceWaterBodyCode,OŁAWA OD GNOJNEJ DO ODRY,riverWaterBody,Natural,Missing,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.08723,17.07885
PL,PL02S1401_1247,euMonitoringSiteCode,PL02S1401_1247,euMonitoringSiteCode,KRYNKA - UJŚCIE DO OŁAWY (M. BIEDRZYCHÓW),PLRW6000191334299,euSurfaceWaterBodyCode,KRYNKA OD KARNKOWSKIEGO POTOKU DO UJŚCIA,riverWaterBody,HMWB,Not a reservoir,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.77394,17.13656
PL,PL02S1401_1248,euMonitoringSiteCode,PL02S1401_1248,euMonitoringSiteCode,GNOJNA - UJŚCIE DO OŁAWY (M. NIEMIL),PLRW600016133449,euSurfaceWaterBodyCode,GNOJNA,riverWaterBody,HMWB,Not a reservoir,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.8532,17.27357
PL,PL02S1401_1249,euMonitoringSiteCode,PL02S1401_1249,euMonitoringSiteCode,KANAŁ PSARSKI POTOK - UJŚCIE DO OŁAWY,PLRW60000133469,euSurfaceWaterBodyCode,KANAŁ PSARSKI POTOK - PRZERZUT WODY Z NYSY KŁODZKIEJ DO OŁAWY,riverWaterBody,AWB,Missing,0,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.90416,17.29613
PL,PL02S1401_1250,euMonitoringSiteCode,PL02S1401_1250,euMonitoringSiteCode,ZIELONA - UJŚCIE DO OŁAWY,PLRW6000161334899,euSurfaceWaterBodyCode,ZIELONA,riverWaterBody,HMWB,Not a reservoir,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.08038,17.09398
PL,PL02S1401_1251,euMonitoringSiteCode,PL02S1401_1251,euMonitoringSiteCode,BROCHÓWKA - UJŚCIE DO OŁAWY,PLRW600016133492,euSurfaceWaterBodyCode,BROCHÓWKA,riverWaterBody,HMWB,Not a reservoir,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.08208,17.07782
PL,PL02S1401_1253,euMonitoringSiteCode,PL02S1401_1253,euMonitoringSiteCode,ŚLĘZA - POW. UJŚCIA MAŁEJ ŚLĘZY,PLRW600019133639,euSurfaceWaterBodyCode,ŚLĘZA OD KSIĘGINKI DO MAŁEJ ŚLĘZY,riverWaterBody,HMWB,Not a reservoir,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.88514,16.9337
PL,PL02S1401_1254,euMonitoringSiteCode,PL02S1401_1254,euMonitoringSiteCode,ŚLĘZA - UJŚCIE DO ODRY,PLRW60001913369,euSurfaceWaterBodyCode,ŚLĘZA OD MAŁEJ ŚLĘZY DO ODRY,riverWaterBody,HMWB,Not a reservoir,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.14321,16.95635
PL,PL02S1401_1256,euMonitoringSiteCode,PL02S1401_1256,euMonitoringSiteCode,ŻURAWKA - UJŚCIE DO ŚLĘZY,PLRW600016133669,euSurfaceWaterBodyCode,ŻURAWKA,riverWaterBody,HMWB,Not a reservoir,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.98202,17.03603
PL,PL02S1401_1257,euMonitoringSiteCode,PL02S1401_1257,euMonitoringSiteCode,KASINA - UJŚCIE DO ŚLĘZY,PLRW600016133689,euSurfaceWaterBodyCode,KASINA,riverWaterBody,HMWB,Not a reservoir,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.10945,16.94041
PL,PL02S1401_1259,euMonitoringSiteCode,PL02S1401_1259,euMonitoringSiteCode,MAŁA ŚLĘZA - UJŚCIE DO ŚLĘZY,PLRW6000191336499,euSurfaceWaterBodyCode,MAŁA ŚLĘZA OD PLUSKAWY DO ŚLĘZY,riverWaterBody,HMWB,Not a reservoir,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.88028,16.98415
PL,PL02S1401_1262,euMonitoringSiteCode,PL02S1401_1262,euMonitoringSiteCode,BYSTRZYCA - POWYŻEJ OCZYSZCZALNI JUGOWICE,PLRW60004134189,euSurfaceWaterBodyCode,BYSTRZYCA OD ŹRÓDŁA DO WALIMKI,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.72844,16.39904
PL,PL02S1401_1263,euMonitoringSiteCode,PL02S1401_1263,euMonitoringSiteCode,BYSTRZYCA - PONIŻEJ ŚWIDNICY I POWYŻEJ PIŁAWY,PLRW6000813439,euSurfaceWaterBodyCode,BYSTRZYCA OD WALIMKI DO PIŁAWY,riverWaterBody,HMWB,Not a reservoir,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.87903,16.50706
PL,PL02S1401_1266,euMonitoringSiteCode,PL02S1401_1266,euMonitoringSiteCode,BYSTRZYCA - UJŚCIE DO ODRY,PLRW600020134999,euSurfaceWaterBodyCode,BYSTRZYCA OD STRZEGOMKI DO ODRY,riverWaterBody,Natural,Missing,20,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.18812,16.90675
PL,PL02S1401_1268,euMonitoringSiteCode,PL02S1401_1268,euMonitoringSiteCode,MŁYNÓWKA - UJŚCIE DO ZB. LUBACHÓW,PLRW6000413419529,euSurfaceWaterBodyCode,MŁYNÓWKA,riverWaterBody,Natural,Missing,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.74984,16.42203
PL,PL02S1401_1269,euMonitoringSiteCode,PL02S1401_1269,euMonitoringSiteCode,WITOSZÓWKA - UJŚCIE DO BYSTRZYCY,PLRW600016134369,euSurfaceWaterBodyCode,WITOSZÓWKA,riverWaterBody,HMWB,Not a reservoir,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.82891,16.47367
PL,PL02S1401_1270,euMonitoringSiteCode,PL02S1401_1270,euMonitoringSiteCode,ZŁOTNICA - UJŚCIE DO BYSTRZYCY,PLRW6000413429,euSurfaceWaterBodyCode,ZŁOTNICA,riverWaterBody,Natural,Missing,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.77843,16.41731
PL,PL02S1401_1271,euMonitoringSiteCode,PL02S1401_1271,euMonitoringSiteCode,JABŁONIEC - UJŚCIE DO BYSTRZYCY,PLRW600016134529,euSurfaceWaterBodyCode,JABŁONIEC,riverWaterBody,Natural,Missing,16,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.88894,16.48737
PL,PL02S1401_1272,euMonitoringSiteCode,PL02S1401_1272,euMonitoringSiteCode,PIŁAWA - POWYŻEJ UJŚCIA GNIŁEGO POTOKU,PLRW60006134489,euSurfaceWaterBodyCode,PIŁAWA OD ŹRÓDŁA DO GNIŁEGO POTOKU,riverWaterBody,HMWB,Not a reservoir,6,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.77967,16.59001
PL,PL02S1401_1273,euMonitoringSiteCode,PL02S1401_1273,euMonitoringSiteCode,PIŁAWA - UJŚCIE DO BYSTRZYCY (M. NIEGOSZÓW),PLRW60009134499,euSurfaceWaterBodyCode,PIŁAWA OD GNIŁEGO POTOKU DO BYSTRZYCY,riverWaterBody,HMWB,Not a reservoir,9,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.87736,16.52037
PL,PL02S1401_1275,euMonitoringSiteCode,PL02S1401_1275,euMonitoringSiteCode,CZARNA WODA - UJŚCIE DO BYSTRZYCY,PLRW60001913469,euSurfaceWaterBodyCode,CZARNA WODA OD POTOKU SULISTROWICKIEGO DO BYSTRZYCY,riverWaterBody,HMWB,Not a reservoir,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.00865,16.80025
PL,PL02S1401_1277,euMonitoringSiteCode,PL02S1401_1277,euMonitoringSiteCode,STRZEGOMKA - PONIŻEJ UJŚCIA CZYŻYNKI,PLRW60004134831,euSurfaceWaterBodyCode,STRZEGOMKA OD ŹRÓDŁA DO ZB. DOBROMIERZ,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.87345,16.23763
PL,PL02S1401_1279,euMonitoringSiteCode,PL02S1401_1279,euMonitoringSiteCode,STRZEGOMKA - PONIŻEJ STRZEGOMIA,PLRW60008134859,euSurfaceWaterBodyCode,STRZEGOMKA OD ZB. DOBROMIERZ DO PEŁCZNICY,riverWaterBody,Natural,Missing,8,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.95849,16.37006
PL,PL02S1401_1280,euMonitoringSiteCode,PL02S1401_1280,euMonitoringSiteCode,STRZEGOMKA - UJŚCIE DO BYSTRZYCY,PLRW600020134899,euSurfaceWaterBodyCode,STRZEGOMKA OD PEŁCZNICY DO BYSTRZYCY,riverWaterBody,Natural,Missing,20,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.10439,16.82793
PL,PL02S1401_1281,euMonitoringSiteCode,PL02S1401_1281,euMonitoringSiteCode,CZARNUCHA - UJŚCIE DO STRZEGOMKI,PLRW600018134849,euSurfaceWaterBodyCode,CZARNUCHA,riverWaterBody,Natural,Missing,18,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.93814,16.32918
PL,PL02S1401_1283,euMonitoringSiteCode,PL02S1401_1283,euMonitoringSiteCode,PEŁCZNICA - PONIŻEJ OCZYSZCZALNI CIERNIE,PLRW600041348689,euSurfaceWaterBodyCode,PEŁCZNICA OD ŹRÓDŁA DO MILIKÓWKI,riverWaterBody,HMWB,Not a reservoir,4,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,50.87252,16.34862
PL,PL02S1401_1287,euMonitoringSiteCode,PL02S1401_1287,euMonitoringSiteCode,WIDAWA - MOST B. KRZYWOUSTEGO,PLRW60001913679,euSurfaceWaterBodyCode,WIDAWA OD OLEŚNICY DO DOBREJ,riverWaterBody,Natural,Missing,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.14407,17.09896
PL,PL02S1401_1288,euMonitoringSiteCode,PL02S1401_1288,euMonitoringSiteCode,WIDAWA - UJŚCIE DO ODRY,PLRW60001913699,euSurfaceWaterBodyCode,WIDAWA OD DOBREJ DO ODRY,riverWaterBody,Natural,Missing,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.19673,16.92297
PL,PL02S1401_1289,euMonitoringSiteCode,PL02S1401_1289,euMonitoringSiteCode,ŚWIERZNA - MOST OLEŚNICZKA–LIGOTA WLK.,PLRW600017136389,euSurfaceWaterBodyCode,ŚWIERZNA,riverWaterBody,Natural,Missing,17,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.16155,17.36145
PL,PL02S1401_1290,euMonitoringSiteCode,PL02S1401_1290,euMonitoringSiteCode,OLEŚNICA - UJŚCIE DO WIDAWY,PLRW600019136699,euSurfaceWaterBodyCode,OLEŚNICA OD BOGUSZYCKIEGO POTOKU DO WIDAWY,riverWaterBody,HMWB,Not a reservoir,19,PL6000,euSubUnitCode,ODER RIVER BASIN DISTRICT,PL6000,euRBDCode,ODER RIVER BASIN DISTRICT,F,51.11464,17.24902
